BRAND,DNLA,SKU_NO,SEQNUM,SPEC_NAME,SPEC_VALUE,SPEC_VALUE_RAW
Polsen,N,1005684,8,Cable Length,4.1' (1.25 m),
Polsen,N,1005685,1,Transducer,Back electret condenser,
Polsen,N,1005685,2,Polar Pattern,Cardioid,
Polsen,N,1005685,3,Frequency Response,70 Hz ~ 16 kHz,
Polsen,N,1005685,4,Sensitivity,-63 dB &#177; 3 dB,
Polsen,N,1005685,5,Impedance,1000 &#8486;,
Polsen,N,1005685,6,Operating Voltage,1.5V ~ 10V DC,
Polsen,N,1005685,7,Head Diameter,"0.5"" (13 mm)",
Polsen,N,1005685,8,Cable Length,3.9' (1.2 m),
Polsen,N,1012514,1,Slots,2,
Polsen,N,1012514,2,Power Requirement,"12 ~ 18 VDC, 600 mA",
Polsen,N,1012514,3,Dimensions,"3.3 x 3.0 x 1.6"" (8.5 x 7.5 x 4.1 cm)",
Polsen,N,1012514,4,Weight,"5.3 oz (150 g), without power adapter",
Polsen,N,1020697,1,Channels,4,
Polsen,N,1020697,2,Input Connections,"1x 1/4"" (6.3 mm) TRS master input
1x L,R RCA",
Polsen,N,1020697,3,Output Connectors,"4x 1/4"" (6.3 mm) TRS headphone outputs",
Polsen,N,1020697,4,Maximum Input Level,+14 dBV,
Polsen,N,1020697,5,Maximum Output Level,"22 dB, per channel",
Polsen,N,1020697,6,Input Impedance,1 k&#937,
Polsen,N,1020697,7,Output Impedance,"Minimum 10 &#937, per channel",
Polsen,N,1020697,8,Signal to Noise Ratio,>98 dB,
Polsen,N,1020697,9,THD,<0.007%,
Polsen,N,1020697,10,Power,"12 V DC, 150 mA",
Polsen,N,1020697,11,Dimensions (L x W x D),"3.00 x 3.75 x 1.20"" (76 x 95 x 30 mm)",
Polsen,N,1020697,12,Weight,10.4 oz (295 g),
Polsen,N,1020698,1,Channels,4,
Polsen,N,1020698,2,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1020698,3,Input Connections,"1x 1/4"" (6.3 mm) TRS master input",
Polsen,N,1020698,4,Output Connectors,"4x 1/4"" (6.3 mm) TRS headphone outputs",
Polsen,N,1020698,5,Maximum Input Level,+14 dBV,
Polsen,N,1020698,6,Maximum Output Level,20 dB per channel,
Polsen,N,1020698,7,Input Impedance,"100 k&#937, unbalanced",
Polsen,N,1020698,8,Output Impedance,"51 &#937, per output",
Polsen,N,1020698,9,Signal to Noise Ratio,>90 dB,
Polsen,N,1020698,10,THD,<0.008%,
Polsen,N,1020698,11,Power,"12 V DC, 150 mA",
Polsen,N,1020698,12,Dimensions (L x W x D),"3.9 x 3.2 x 1.2"" (100 x 80 x 30 mm)",
Polsen,N,1020698,13,Weight,9.6 oz (272 g),
Polsen,N,1024161,1,Microphone,Condenser microphone (directional),
Polsen,N,1024161,2,Frequency Range,38 Hz - 20 kHz,
Polsen,N,1024161,3,Signal-to-Noise Ratio,75 dB,
Polsen,N,1024161,4,Sensitivity,"40 dB &#177; 3 dB / 0 dB=1 V/Pa, 1 kHz",
Polsen,N,1024161,5,Output Impedance,1k ohm or less,
Polsen,N,1024161,6,Output Connector,"1/8"" (3.5 mm) mini-plug",
Polsen,N,1024161,7,Case Construction,ABS construction,
Polsen,N,1024161,8,Power,1.5 V AAA Battery (not included),
Polsen,N,1024161,9,Dimensions,"4.3 x 3.0 x 1.8"" (109 x 75 x 45 mm)",
Polsen,N,1024161,10,Weight,1.8 oz (52 g),
Polsen,N,1024938,1,Transducer,Back electret condenser,
Polsen,N,1024938,2,Polar Pattern,Omnidirectional,
Polsen,N,1024938,3,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1024938,4,Sensitivity,-45 dB &#177;3 dB,
Polsen,N,1024938,5,Impedance,1000 &#937;,
Polsen,N,1024938,6,Maximum SPL,135 dB,
Polsen,N,1024938,7,Dynamic Range,105 dB,
Polsen,N,1024938,8,Operating Voltage,1.5V - 12V DC,
Polsen,N,1024938,9,Connector,"1/8"" (3.5 mm)",
Polsen,N,1024938,10,Head Diameter,"0.14"" (3.5 mm)",
Polsen,N,1024939,1,Transducer,Back electret condenser,
Polsen,N,1024939,2,Polar Pattern,Omnidirectional,
Polsen,N,1024939,3,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1024939,4,Sensitivity,-45 dB &#177;3 dB,
Polsen,N,1024939,5,Impedance,2000 &#937;,
Polsen,N,1024939,6,Maximum SPL,135 dB,
Polsen,N,1024939,7,Dynamic Range,104 dB,
Polsen,N,1024939,8,Operating Voltage,1.5V - 12V DC,
Polsen,N,1024939,9,Connector,"1/8"" (3.5 mm)",
Polsen,N,1024939,10,Head Diameter,"0.20"" (5.0 mm)",
Polsen,N,1024940,1,Transducer,Back electret condenser,
Polsen,N,1024940,2,Polar Pattern,Omnidirectional,
Polsen,N,1024940,3,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1024940,4,Sensitivity,-45 dB &#177;3 dB,
Polsen,N,1024940,5,Impedance,1000 &#937;,
Polsen,N,1024940,6,Maximum SPL,135 dB,
Polsen,N,1024940,7,Dynamic Range,105 dB,
Polsen,N,1024940,8,Operating Voltage,1.5 - 12V DC,
Polsen,N,1024940,9,Connector,TA3 (mini XLR),
Polsen,N,1024940,10,Head Diameter,"0.14"" (3.5 mm)",
Polsen,N,1025888,1,Transducer,Electret Condenser,
Polsen,N,1025888,2,Polar Pattern,Omnidirectional,
Polsen,N,1025888,3,Frequency Response,30 Hz to 18 kHz,
Polsen,N,1025888,4,Sensitivity,-65 dB &#177; 3 dB (0 dB=1 v/ubar @ 1 kHz),
Polsen,N,1025888,5,Impedance,1000 &#937 &#177; 30% @ 1 kHz,
Polsen,N,1025888,6,Operating Voltage,1.5 V DC,
Polsen,N,1025888,7,Connector,"1/8"" (3.5 mm) gold-plated stereo plug",
Polsen,N,1025888,8,Power,1.5 V button cell battery,
Polsen,N,1025888,9,Length,"Microphone: 0.79"" (20 mm), each",
Polsen,N,1025888,10,Capsule Diameter,"0.3"" (7.5 mm), per capsule",
Polsen,N,1025888,11,Cable,"Total Length: 13.5' (4.1 m)
Length Between Microphones: 10' (3 m)
Length Between Battery Box and Stopper: 1' (0.3 m)
Length From Battery Box to Connector: 2.5' (0.8 m)",
Polsen,N,1026759,1,Power Output,25 W,
Polsen,N,1026759,2,Horn,"Diameter: 9"" (22.9 cm)",
Polsen,N,1026759,3,Length,"13.3"" (33.8 cm)",
Polsen,N,1026759,4,MP3 Player,"1x USB Port
1x SD card slot",
Polsen,N,1026759,5,Power Source,8x C-size batteries,
Polsen,N,1026759,6,Battery Life,5 hours,
Polsen,N,1026759,7,Range,"Over 1,500 yards",
Polsen,N,1026759,8,Weight,3.7 lb (1.7 kg),
Polsen,N,1046474,1,Element,16 mm back electret diaphragm capsule condenser,
Polsen,N,1046474,2,Polar Pattern,Cardioid,
Polsen,N,1046474,3,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1046474,4,Sensitivity,"-40 dB +/-2 dB, 0 dB=1 V/Pa (1 kHz @ 1 Pa)",
Polsen,N,1046474,5,Maximum SPL,120 dB,
Polsen,N,1046474,6,Windscreen,Built-in,
Polsen,N,1046474,7,Connector,"1/8"" (3.5 mm) plug",
Polsen,N,1046474,8,Cable Length,6' (1.8 m),
Polsen,N,1046474,9,System Requirements,"iOS: 4.3 or later
Android: Must be compliant with CTIA/AHJ wiring standard
Mac computers 2008 or later",
Polsen,N,1046474,10,Compatibility,"iOS:
iPhone 3Gs, 4, 4S, 5, 5C, 5S
iPod touch 3rd, 4th, 5th generations
iPad 2, 3rd generation, 4th generation, Air, mini, mini 2nd generation

Mac:
Mac computers 2008 or later (excluding Mac Pro)

Android:
Android devices with CTIA/AHJ wiring standards",
Polsen,N,1046474,11,Length,"7"" (17.8 cm)",
Polsen,N,1046474,12,Weight,0.8 lb (0.36 kg),
Polsen,N,1048024,1,Polar Pattern,"NORM: Cardioid
TELE: Supercardioid",
Polsen,N,1048024,2,Frequency Range,20 Hz to 20 kHz @ 1 kHz,
Polsen,N,1048024,3,Sensitivity,"Cardioid: -46 dB (0 dB = 1 V/Pa @ 1 kHz)
Supercardioid: 36 dB (0 dB = 1 V/Pa @ 1 kHz)",
Polsen,N,1048024,4,Low Cut Filters,-5 dB @ 300 Hz,
Polsen,N,1048024,5,Output Impedance,"1.5 kOhms at high level
600 ohms at low level",
Polsen,N,1048024,6,Power Requirement,1x AA battery,
Polsen,N,1048024,7,Battery Life,100 hours (normal use),
Polsen,N,1048024,8,Output Connector,"1/8"" (3.5 mm) mini plug",
Polsen,N,1048024,9,Mic Input,"1/8"" (3.5 mm) mini plug",
Polsen,N,1048024,10,Cable Length,3' (0.9 m),
Polsen,N,1048024,11,Case,ABS construction,
Polsen,N,1048024,12,Dimensions (L x W x H),"5.7 x 1.25 x 2.6"" (144.3 x 31.7 x 66.7 mm)",
Polsen,N,1048024,13,Weight,0.25 lb (113.4 g),
Polsen,N,1051484,1,Microphone Inputs,,
Polsen,N,1051484,2,Connector,XLR,
Polsen,N,1051484,3,Input Level,-42 ~ +2 dBu,
Polsen,N,1051484,4,Maximum Input Level,+2 dBu,
Polsen,N,1051484,5,Input Impedance,2.4 kOhms,
Polsen,N,1051484,6,Guitar Input,,
Polsen,N,1051484,7,Connector,"1/4"" (6.3 mm)",
Polsen,N,1051484,8,Nominal Input Level,21 dBV,
Polsen,N,1051484,9,Maximum Input Level,-10 dBV,
Polsen,N,1051484,10,Input Impedance,470 kOhms,
Polsen,N,1051484,11,General,,
Polsen,N,1051484,12,Headphone Output,"Headphone/Line Output: 1/8"" (3.5 mm) stereo mini jack",
Polsen,N,1051484,13,Connection Plug,"1/8"" (3.5 mm) TRRS plug",
Polsen,N,1051484,14,Power Requirements,2x AA batteries,
Polsen,N,1051484,15,Compatibility,"iOS 4.3 or later
iPhone 3Gs, 4S, 5, 5C, 5S
iPod touch 3rd, 4th, 5th generation
iPad 2, 3rd generation, 4th generation, Air, mini, mini 2nd generation",
Polsen,N,1051484,16,Power Consumption,0.33 W (Phantom Power 5 mA),
Polsen,N,1051484,17,Battery Life,"12 hours, approximate",
Polsen,N,1051484,18,Cable Length,"17.5"" (44.5 cm)",
Polsen,N,1051484,19,Dimensions (L x W x H),"4.75 x 2.6 x 1.6"" (12.1 x 6.5 x 4 cm)",
Polsen,N,1051484,20,Weight,"0.3 lb (136 g), without batteries",
Polsen,N,1051641,1,System,,
Polsen,N,1051641,2,Frequency Range,584.400 to 602.450 MHz,
Polsen,N,1051641,3,Number of Channels,16,
Polsen,N,1051641,4,Frequency Allocation,"CH. 1 584.400 MHz
CH. 2 587.500 MHz
CH. 3 589.575 MHz
CH. 4 591.050 MHz
CH. 5 593.425 MHz
CH. 6 595.200 MHz
CH. 7 598.450 MHz
CH. 8 599.650 MHz
CH. 9 601.275 MHz
CH. 10 603.775 MHz
CH. 11 605.500 MHz
CH. 12 606.750 MHz
CH. 13 586.025 MHz
CH. 14 590.525 MHz
CH. 15 594.150 MHz
CH. 16 602.450 MHz",
Polsen,N,1051641,5,Switching Bandwidth,25 MHz,
Polsen,N,1051641,6,Peak Deviation,&plusmn;55 kHz,
Polsen,N,1051641,7,Total Harmonic Distortion (THD),<0.8%,
Polsen,N,1051641,8,Operation Distance,">100' (30.5 m)
300' (91.4 m) in optimum conditions",
Polsen,N,1051641,9,Transmitter,,
Polsen,N,1051641,10,Transducer,Dynamic,
Polsen,N,1051641,11,Polar Pattern,Cardioid (Unidirectional),
Polsen,N,1051641,12,Frequency Response,60 Hz to 18 kHz,
Polsen,N,1051641,13,RF Output Power,10 mW,
Polsen,N,1051641,14,Spurious Rejection,>55 dBc,
Polsen,N,1051641,15,Signal to Noise Ratio,102 dB,
Polsen,N,1051641,16,THD,<1%,
Polsen,N,1051641,17,Maximum Input Voltage,1000 mW,
Polsen,N,1051641,18,Power Supply,2x AA batteries,
Polsen,N,1051641,19,Operating Time,Approximately 8 hours,
Polsen,N,1051641,20,Dimensions (H x W x L),"2.1 x 2 x 10"" (5.3 x 5.1 x 25.4 cm)",
Polsen,N,1051641,21,Weight,"15.2 oz (431 g) with batteries
13.6 oz (385 g) without batteries",
Polsen,N,1128658,1,Sound Field,Mono,Mono
Polsen,N,1128658,2,Transducer,Electret Condenser,Electret Condenser
Polsen,N,1128658,3,Polar Pattern,Cardioid,Cardioid
Polsen,N,1128658,4,Frequency Range,50 Hz to 18 kHz,50&nbsp;Hz to 18&nbsp;kHz
Polsen,N,1128658,5,Maximum SPL,125 dB SPL RMS,125 dB SPL&nbsp;RMS
Polsen,N,1128658,6,Impedance,200 ohms +/- 30% @ 1 kHz,200&nbsp;ohms +/- 30% @ 1&nbsp;kHz
Polsen,N,1128658,7,Load Impedance,1000 ohms,1000&nbsp;ohms
Polsen,N,1128658,8,Sensitivity,"42 dB @ 1 Hz, re: 1 V/Pa","42&nbsp;dB @ 1&nbsp;Hz, re: 1 V/Pa"
Polsen,N,1128658,9,Power Requirements,9-52 V,9-52 V
Polsen,N,1128658,10,Output Connectors,3-pin XLR,3-pin XLR
Polsen,N,1128658,11,General,,
Polsen,N,1128658,12,Length,"6"" (152.40 mm)","6"" (152.40 mm)"
Polsen,N,1128658,13,Diameter,"0.75"" (19.05 mm)","0.75"" (19.05 mm)"
Polsen,N,1128658,14,Weight,0.35 lb (159 g),0.35 lb (159 g)
Polsen,N,1128659,1,Sound Field,Mono,Mono
Polsen,N,1128659,2,Transducer,Electret Condenser,Electret Condenser
Polsen,N,1128659,3,Polar Pattern,Cardioid,Cardioid
Polsen,N,1128659,4,Frequency Range,50 Hz to 18 kHz,50&nbsp;Hz to 18&nbsp;kHz
Polsen,N,1128659,5,Maximum SPL,125 dB SPL,125 dB SPL
Polsen,N,1128659,6,Impedance,200 ohms +/- 30% @ 1 kHz,200&nbsp;ohms +/- 30% @ 1&nbsp;kHz
Polsen,N,1128659,7,Load Impedance,1000 ohms,1000&nbsp;ohms
Polsen,N,1128659,8,Sensitivity,"42 dB @ 1 Hz, re: 1 V/Pa","42&nbsp;dB @ 1&nbsp;Hz, re: 1 V/Pa"
Polsen,N,1128659,9,Power Requirements,9-52 V,9-52 V
Polsen,N,1128659,10,Output Connectors,3-pin XLR,3-pin XLR
Polsen,N,1128659,11,General,,
Polsen,N,1128659,12,Length,"6"" (152.40 mm)","6"" (152.40 mm)"
Polsen,N,1128659,13,Diameter,"0.75"" (19.05 mm)","0.75"" (19.05 mm)"
Polsen,N,1128659,14,Weight,0.35 lb (159 g),0.35 lb (159 g)
Polsen,N,1142054,1,Input,XLR,
Polsen,N,1142054,2,Impedance,&#8805; 32 ohms,
Polsen,N,1142054,3,Headphone Output,"1/8"" (3.5 mm) stereo",
Polsen,N,1142054,4,Connector 1,USB Type-A male,
Polsen,N,1142054,5,Connector 2,Mini USB male,
Polsen,N,1142054,6,Sample Rate,44.1 kHz or 48 kHz,
Polsen,N,1142054,7,Bit Depth,16-bit,
Polsen,N,1142054,8,Phantom Power,48 V,
Polsen,N,1142054,9,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1142054,10,Dimensions,"4 &#215; .85"" (10.2 x 2.2 cm)",
Polsen,N,1142054,11,Cable Length,3.3' (1 m),
Polsen,N,1142054,12,Weight,1.6 oz. (45.4 g),
Polsen,N,1151225,1,Stereo XY Microphone,,
Polsen,N,1151225,2,Pattern,Cardioid,
Polsen,N,1151225,3,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1151225,4,Sensitivity,"Hi: -34 &#177; 3 dB (0 dB = 1V / Pa @ 1 kHz) 
Lo: -39 &#177; 3 dB (0 dB = 1V / Pa @ 1 kHz)",
Polsen,N,1151225,5,Output Impedance,1200 ohms &#177; 30%,
Polsen,N,1151225,6,Power Requirement,4 VDC,
Polsen,N,1151225,7,Output Connector,Mini-B USB,
Polsen,N,1151225,8,Cable Length,"5.9"" (15 cm)",
Polsen,N,1151225,9,Shotgun Mic,,
Polsen,N,1151225,10,Pattern,Supercardioid,
Polsen,N,1151225,11,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1151225,12,Sensitivity,-39 dB &#177; 3 dB (0 dB = 1V / Pa @ 1 kHz),
Polsen,N,1151225,13,Output Impedance,1000 ohms &#177; 30%,
Polsen,N,1151225,14,Power Requirement,4 VDC,
Polsen,N,1151225,15,Output Connector,Mini-B USB,
Polsen,N,1151225,16,Cable Length,"5.1"" (13 cm)",
Polsen,N,1178753,1,Type,"Circumaural, closed-back",
Polsen,N,1178753,2,Frequency Response,10 Hz to 20 kHz,
Polsen,N,1178753,3,Impedance,35 Ohms &plusmn;15%,
Polsen,N,1178753,4,Sensitivity,105 dB &plusmn;3 dB,
Polsen,N,1178753,5,Maximum Power Rating,500 mW,
Polsen,N,1178753,6,Magnet Type,Neodymium,
Polsen,N,1178753,7,Speaker Dimensions,"2.0"" (50 mm)",
Polsen,N,1178753,8,Cable Length,3' (0.9 m),
Polsen,N,1178753,9,Weight,13.6 oz (385.6 g),
Polsen,N,1185346,1,Sound Field,Mono,Mono
Polsen,N,1185346,2,Bit Depth,16-bit,16-bit
Polsen,N,1185346,3,Sample Rate,44.1 kHz48 kHz,44.1 kHz<br />48 kHz
Polsen,N,1185346,4,Transducer,Condenser,Condenser
Polsen,N,1185346,5,Diaphragm,"1.25"" (31.75 mm)","1.25"" (31.75 mm)"
Polsen,N,1185346,6,Polar Pattern,Cardioid,Cardioid
Polsen,N,1185346,7,Frequency Range,20 Hz to 20 kHz,20&nbsp;Hz to 20&nbsp;kHz
Polsen,N,1185346,8,Signal to Noise Ratio,96 dB A-Weighted,96 dB&nbsp;A-Weighted
Polsen,N,1185346,9,Maximum SPL,120 dB SPL,120 dB SPL
Polsen,N,1185346,10,Power Requirements,5 V,5 V
Polsen,N,1185346,11,Output Connectors,3.5mm TRS,3.5mm TRS
Polsen,N,1185346,12,Cable Length,Not specified by manufacturer,<span class='notSpecfMon'>Not specified by manufacturer</span>
Polsen,N,1185346,13,THD,0.001% up to 4,0.001% up to 4
Polsen,N,1185346,14,Headphone Connector,"1 x 1/8"" (3.5 mm)","1 x 1/8"" (3.5 mm)"
Polsen,N,1185346,15,Windows System Requirements,,
Polsen,N,1185346,16,Windows OS,"7 32-bit, 7 64-bit, 8, 8.1, 10","7 32-bit, 7 64-bit, 8, 8.1, 10"
Polsen,N,1185346,17,Available Port,USB,USB
Polsen,N,1185346,18,Mac System Requirements,,
Polsen,N,1185346,19,Mac OS X,10 and Above,10&nbsp;and Above
Polsen,N,1185346,20,Available Port,USB,USB
Polsen,N,1185346,21,General,,
Polsen,N,1185346,22,Length,"4.5"" (114.30 mm)","4.5"" (114.30 mm)"
Polsen,N,1185346,23,Diameter,"1.9"" (48.26 mm)","1.9"" (48.26 mm)"
Polsen,N,1185346,24,Weight,1.2 lb (544 g),1.2 lb (544 g)
Polsen,N,1201397,1,Sound Field,Stereo,Stereo
Polsen,N,1201397,2,Transducer,Electret Condenser,Electret Condenser
Polsen,N,1201397,3,Polar Pattern,"Cardioid, Stereo Mode, XY","Cardioid, Stereo Mode, XY"
Polsen,N,1201397,4,Frequency Range,50 Hz to 18 kHz,50&nbsp;Hz to 18&nbsp;kHz
Polsen,N,1201397,5,Signal to Noise Ratio,60 dB A-Weighted,60 dB&nbsp;A-Weighted
Polsen,N,1201397,6,Impedance,1.5 kOhms,1.5&nbsp;kOhms
Polsen,N,1201397,7,Sensitivity,"45 dB @ 1 kHz, re: 1 V/Pa","45&nbsp;dB @ 1&nbsp;kHz, re: 1 V/Pa"
Polsen,N,1201397,8,Power Requirements,Plug-in Power,Plug-in Power
Polsen,N,1201397,9,Low-Cut Filter,Yes @ 80 Hz,Yes @ 80&nbsp;Hz
Polsen,N,1201397,10,Output Connectors,3.5 mm TRS,3.5 mm TRS
Polsen,N,1201397,11,Cable Length,"8"" / 20.3 cm","8"" / 20.3 cm"
Polsen,N,1201397,12,General,,
Polsen,N,1201397,13,Length,"4.7"" (11.94 cm)","4.7"" (11.94 cm)"
Polsen,N,1201397,14,Weight,3.2 oz (91 g),3.2 oz (91 g)
Polsen,N,1221503,1,System,,
Polsen,N,1221503,2,Frequency Range,584.400 to 602.450 MHz,
Polsen,N,1221503,3,Number of Channels,16,
Polsen,N,1221503,4,Frequency Bands,Ch. 1: 584.400 MHzCh. 2: 587.500 MHzCh. 3: 589.575 MHzCh. 4: 591.050 MHzCh. 5: 593.425 MHzCh. 6: 595.200 MHzCh. 7: 598.450 MHzCh. 8: 599.650 MHzCh. 9: 601.275 MHzCh. 10: 603.775 MHzCh. 11: 605.500 MHzCh. 12: 606.750 MHzCh. 13: 586.025 MHzCh. 14: 590.525 MHzCh. 15: 594.150 MHzCh. 16: 602.450 MHz,
Polsen,N,1221503,5,Switching Bandwidth,25 MHz,
Polsen,N,1221503,6,Peak Deviation,&#177;55 kHz,
Polsen,N,1221503,7,Total Harmonic Distortion,<0.8%,
Polsen,N,1221503,8,Operating Distance,>100' (30.5 m); 300' (91.4 m) in optimum conditions,
Polsen,N,1221503,9,Transmitter,,
Polsen,N,1221503,10,Frequency Response,60 Hz to 80 kHz,
Polsen,N,1221503,11,RF Output Power,10 mW,
Polsen,N,1221503,12,Spurious Rejection,>55 dBc,
Polsen,N,1221503,13,Maximum Input Voltage,"1,000 mV",
Polsen,N,1221503,14,Input,"1/8"" (3.5 mm)",
Polsen,N,1221503,15,Power Supply,Two (2) AA batteries,
Polsen,N,1221503,16,Operating Time,Approximately 8 hours,
Polsen,N,1221503,17,Dimensions,"4.4 &#215; 2.6 &#215; 1.1"" (11.3 &#215; 6.5 &#215; 2.9 cm)",
Polsen,N,1221503,18,Weight,3.3 oz (94 g),
Polsen,N,1221503,19,Receiver,,
Polsen,N,1221503,20,Sensitivity,-102 dBm,
Polsen,N,1221503,21,Dynamic Range,>95 dB,
Polsen,N,1221503,22,Signal-to-Noise Ratio,>105 dB (A),
Polsen,N,1221503,23,Image Rejection,56 dB,
Polsen,N,1221503,24,Output,"1/8"" (3.5 mm) 1 k&#8486;",
Polsen,N,1221503,25,Power Supply,Two (2) AA batteries,
Polsen,N,1221503,26,Operating Time,Approximately 8 hours,
Polsen,N,1221503,27,Dimensions,"4.4 &#215; 2.6 &#215; 1.4"" (11.3 &#215; 6.5 &#215; 3.5 cm)",
Polsen,N,1221503,28,Weight,3.5 oz (100 g),
Polsen,N,1221503,29,Lavalier,,
Polsen,N,1221503,30,Transducer,Back electret condenser,
Polsen,N,1221503,31,Polar Pattern,Omnidirectional,
Polsen,N,1221503,32,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1221503,33,Sensitivity,-45 dB &#177;3 dB,
Polsen,N,1221503,34,Impedance,2000 Ohms,
Polsen,N,1221503,35,Maximum SPL,135 dB,
Polsen,N,1221503,36,Dynamic Range,104 dB,
Polsen,N,1221503,37,Operating Voltage,1.5 - 12 VDC,
Polsen,N,1221503,38,Connector,"1/8"" (3.5 mm)",
Polsen,N,1221503,39,Head Diameter,"0.20"" (5.0 mm)",
Polsen,N,1221504,1,System,,
Polsen,N,1221504,2,Frequency Range,584.400 to 602.450 MHz,
Polsen,N,1221504,3,Number of Channels,16,
Polsen,N,1221504,4,Frequency Bands,Ch. 1: 584.400 MHzCh. 2: 587.500 MHzCh. 3: 589.575 MHzCh. 4: 591.050 MHzCh. 5: 593.425 MHzCh. 6: 595.200 MHzCh. 7: 598.450 MHzCh. 8: 599.650 MHzCh. 9: 601.275 MHzCh. 10: 603.775 MHzCh. 11: 605.500 MHzCh. 12: 606.750 MHzCh. 13: 586.025 MHzCh. 14: 590.525 MHzCh. 15: 594.150 MHzCh. 16: 602.450 MHz,
Polsen,N,1221504,5,Switching Bandwidth,25 MHz,
Polsen,N,1221504,6,Peak Deviation,&#177;55 kHz,
Polsen,N,1221504,7,Total Harmonic Distortion,<0.8%,
Polsen,N,1221504,8,Operating Distance,>100' (30.5 m); 300' (91.4 m) in optimum conditions,
Polsen,N,1221504,9,Transmitter,,
Polsen,N,1221504,10,Frequency Response,60 Hz to 80 kHz,
Polsen,N,1221504,11,RF Output Power,10 mW,
Polsen,N,1221504,12,Spurious Rejection,>55 dBc,
Polsen,N,1221504,13,Maximum Input Voltage,"1,000 mV",
Polsen,N,1221504,14,Input,"1/8"" (3.5 mm)",
Polsen,N,1221504,15,Power Supply,Two (2) AA batteries,
Polsen,N,1221504,16,Operating Time,Approximately 8 hours,
Polsen,N,1221504,17,Dimensions,"4.4 &#215; 2.6 &#215; 1.1"" (11.3 &#215; 6.5 &#215; 2.9 cm)",
Polsen,N,1221504,18,Weight,3.3 oz (94 g),
Polsen,N,1221504,19,Receiver,,
Polsen,N,1221504,20,Sensitivity,-102 dBm,
Polsen,N,1221504,21,Dynamic Range,>95 dB,
Polsen,N,1221504,22,Signal-to-Noise Ratio,>105 dB (A),
Polsen,N,1221504,23,Image Rejection,56 dB,
Polsen,N,1221504,24,Output,"1/8"" (3.5 mm) 1 k&#8486;",
Polsen,N,1221504,25,Power Supply,Two (2) AA batteries,
Polsen,N,1221504,26,Operating Time,Approximately 8 hours,
Polsen,N,1221504,27,Dimensions,"4.4 &#215; 2.6 &#215; 1.4"" (11.3 &#215; 6.5 &#215; 3.5 cm)",
Polsen,N,1221504,28,Weight,3.5 oz (100 g),
Polsen,N,1221504,29,Lavalier,,
Polsen,N,1221504,30,Transducer,Back electret condenser,
Polsen,N,1221504,31,Polar Pattern,Omnidirectional,
Polsen,N,1221504,32,Frequency Response,20 Hz to 20 kHz,
Polsen,N,1221504,33,Sensitivity,-45 dB &#177;3 dB,
Polsen,N,1221504,34,Impedance,2000 Ohms,
Polsen,N,1221504,35,Maximum SPL,135 dB,
Polsen,N,1221504,36,Dynamic Range,105 dB,
Polsen,N,1221504,37,Operating Voltage,1.5 - 12 VDC,
Polsen,N,1221504,38,Connector,"1/8"" (3.5 mm)",
Polsen,N,1221504,39,Head Diameter,"0.14"" (3.5 mm)",
Polsen,N,1261726,1,Transmitter,,
Polsen,N,1261726,2,Number of Channels,16,
Polsen,N,1261726,3,Frequency Range,584.400 to 602.450 MHz,
Polsen,N,1261726,4,Frequency Response,60 Hz to 80 kHz,
Polsen,N,1261726,5,RF Output Power,10 mW,
Polsen,N,1261726,6,Spurious Rejection,>55 dBc,
Polsen,N,1261726,7,Maximum Input Voltage,"1,000 mV",
Polsen,N,1261726,8,Input,"1/8"" (3.5 mm)",
Polsen,N,1261726,9,Power Supply,2 x AA batteries,
Polsen,N,1261726,10,Operating Time,8 hours approximately,
Polsen,N,1261726,11,Dimensions,"4.4 x 2.6 x 1.1"" (11.3 x 6.5 x 2.9 cm)",
Polsen,N,1261726,12,Weight,3.3 oz (94 g),
Polsen,N,1261727,1,Receiver,,
Polsen,N,1261727,2,Number of Channels,16,
Polsen,N,1261727,3,Frequency Range,584.400 to 602.450 MHz,
Polsen,N,1261727,4,Sensitivity,-102 dBm,
Polsen,N,1261727,5,Dynamic Range,>95 dB,
Polsen,N,1261727,6,Signal-to-Noise Ratio,>105 dB (A),
Polsen,N,1261727,7,Image Rejection,56 dB,
Polsen,N,1261727,8,Output,"1/8"" (3.5 mm) 1 kOhms",
Polsen,N,1261727,9,Power Supply,2 x AA batteries,
Polsen,N,1261727,10,Operating Time,Approximately: 8 hours,
Polsen,N,1261727,11,Dimensions,"4.4 x 2.6 x 1.4"" (11.3 x 6.5 x 3.5 cm)",
Polsen,N,1261727,12,Weight,3.5 oz (100 g),
Vello,N,697330,1,Power Source,"1-2 x LP-E5 Li-ion Batteries
6 x AA Batteries
Also works with the Canon AC Adapter Kit ACK-E8 (Sold Separately)",
